Close,DateTime,High,Low,Open,Symbol,Volume
271.52,1.56585E+12,272.9749,268.77,270.53,COST,1651115
274.1,1.56593E+12,276.07,273.44,274.1,COST,1278604
275.61,1.56619E+12,277.3815,274.55,276.41,COST,1314844
272.97,1.56628E+12,276.36,272.85,276.28,COST,1390900
275.68,1.56636E+12,276.54,274.7,275.41,COST,1682347
279.92,1.56645E+12,280.99,276.868,277.01,COST,2345701
274.01,1.56654E+12,280.13,272.7,278.21,COST,1984929
278.46,1.5668E+12,278.53,275.69,275.75,COST,1426519
292.38,1.56688E+12,293.44,280.34,281,COST,5176415
294.49,1.56697E+12,299.95,292.42,293.75,COST,5165054
296.57,1.56705E+12,297.725,292.7566,297.48,COST,2614701
294.76,1.56714E+12,298.28,292.83,298,COST,1801420
292.05,1.56749E+12,294,290.46,292.57,COST,1843045
296.12,1.56757E+12,296.3,293.771,294,COST,1376086
296.97,1.56766E+12,299.71,296.675,298.43,COST,1865731
303.76,1.56775E+12,304.64,298.29,299.2,COST,3018101
299,1.56801E+12,307.34,298.21,304.5,COST,3397183
297,1.56809E+12,298.25,294.5789,297.38,COST,2724986
290.69,1.56818E+12,295.74,287.81,294.3,COST,4754696
289.89,1.56826E+12,292.75,288.68,290.34,COST,2942632
291.9,1.56835E+12,294.07,289.85,290.2,COST,2306343
288.69,1.56861E+12,291.3769,288.3402,290.57,COST,1508893
291.41,1.5687E+12,291.7858,288.69,289.56,COST,1776040
292.43,1.56878E+12,293.57,288.8,290.7,COST,1687336
287.83,1.56887E+12,289.76,284.71,289.49,COST,3055125
286.36,1.56896E+12,289.41,286.14,288.75,COST,3473365
287.57,1.56921E+12,288.13,285.75,286.36,COST,2058102
287.91,1.5693E+12,292.62,286.4,289.3,COST,2495624
288.51,1.56939E+12,289.68,286.87,288.26,COST,1848371
288.26,1.56947E+12,289.8099,286.6,289.43,COST,1891317
285.95,1.56956E+12,289.53,284.4,289.53,COST,1538930
288.11,1.56982E+12,288.62,286.57,287.7,COST,2179096
283.93,1.56991E+12,288.68,283.18,288.04,COST,2654476
285.11,1.56999E+12,285.79,282.22,283.23,COST,2506362
289,1.57008E+12,290.86,281.6001,285.39,COST,3958168
291.67,1.57017E+12,291.95,283.32,287.85,COST,4536695
293.41,1.57042E+12,295.69,290.5,291.04,COST,2051519
291.89,1.57051E+12,295.58,290.45,292.95,COST,2224561
296.9,1.5706E+12,298.57,293.11,293.11,COST,2287230
297.14,1.57068E+12,299.48,296.26,298.63,COST,1721504
297.6,1.57077E+12,300.76,297.36,298.07,COST,1891654
297.52,1.57103E+12,300.34,297.5,298,COST,1313041
298.39,1.57112E+12,299.64,297.23,298.32,COST,1601860
298.78,1.5712E+12,298.97,295.08,296.8,COST,1827669
302.4,1.57129E+12,302.61,298.85,298.85,COST,1811818
302.86,1.57137E+12,304,300.9764,302,COST,1853976
301.08,1.57163E+12,303.51,300.17,303,COST,1395154
299.97,1.57172E+12,304.88,299.95,301.61,COST,1970748
297.32,1.57181E+12,300.0523,297.18,299.58,COST,1810559
297.05,1.57189E+12,298.28,294.56,295.05,COST,2117020
296.5,1.57198E+12,297.25,295.11,295.52,COST,1686226
298.94,1.57224E+12,299.09,295.21,295.7,COST,1672606
295.86,1.57233E+12,298.94,295.81,298.21,COST,1295287
299.84,1.57241E+12,300.25,295.97,296.92,COST,1264263
297.11,1.5725E+12,299.622,294.55,298.36,COST,2277444
296.09,1.57258E+12,298.415,295.5,297.99,COST,1364483
296.82,1.57285E+12,298.22,295.17,297.16,COST,1651608
299.18,1.57293E+12,299.6925,295.805,297.09,COST,2204542
301.57,1.57302E+12,301.65,297.925,299.97,COST,1675008
305.21,1.57311E+12,307.1,302.48,303.93,COST,2399391
302.62,1.57319E+12,304.29,301.28,302.74,COST,1502221
300.84,1.57345E+12,302.33,299.7,301.55,COST,1160960
300.5,1.57354E+12,302.73,298.66,300.83,COST,1540974
302.9,1.57362E+12,304,299.52,300.18,COST,1554889
304.59,1.57371E+12,305.8884,302.265,304.39,COST,1337458
303.66,1.5738E+12,305.44,301.6,305.31,COST,1707125
304.54,1.57406E+12,306.38,302.75,303.11,COST,1242504
302.24,1.57414E+12,304.6446,301.45,304.5,COST,1761832
300.57,1.57423E+12,303.17,298.0108,302.44,COST,1979783
300.27,1.57432E+12,301.87,299.52,300.69,COST,1303042
299.31,1.5744E+12,301.94,297.23,301.94,COST,1277594
299.05,1.57466E+12,300.626,297.55,300.29,COST,1613126
301.24,1.57475E+12,301.35,298.82,299.26,COST,3360612
300.76,1.57483E+12,302.79,300.57,301.82,COST,1907095
299.81,1.57501E+12,300.89,299.66,300.82,COST,981610
297.39,1.57527E+12,300.2,294.27,299.75,COST,2706951
295.67,1.57535E+12,296.19,292.7,295.13,COST,1962133
296.52,1.57544E+12,297.16,295.15,296.04,COST,1742589
293.1,1.57553E+12,297.13,292.5,297.13,COST,1941250
294.945,1.57561E+12,295.99,294.26,294.98,COST,1462553
295.16,1.57587E+12,297.19,294.545,295,COST,1986336
295.78,1.57596E+12,296.69,294.545,296.03,COST,1566311
295.3,1.57604E+12,296.3479,293.05,296,COST,1752457
297.34,1.57613E+12,297.76,294.12,295.27,COST,2754453
291.87,1.57622E+12,295,289.1,294.64,COST,5204305
153.91,1.51314E+12,156.73,153.89,156.6,IBM,5661618
154,1.51323E+12,155.11,153.7,154.6,IBM,4637440
152.5,1.51332E+12,153.8,152.03,153.61,IBM,11279854
153.33,1.51358E+12,154.18,153.21,153.59,IBM,5092838
153.23,1.51366E+12,154.17,153.09,154.05,IBM,4116449
152.95,1.51375E+12,153.89,152.78,153.65,IBM,3785667
151.5,1.51384E+12,153.46,151.49,153.17,IBM,4153935
152.5,1.51392E+12,153,151.5,151.82,IBM,2990583
152.83,1.51427E+12,153.86,152.5,152.51,IBM,2479017
153.13,1.51435E+12,153.18,152.61,152.95,IBM,2149257
154.04,1.51444E+12,154.12,153.2,153.2,IBM,2687624
153.42,1.51453E+12,154.72,153.415,154.17,IBM,3327087
154.25,1.51487E+12,154.81,153.54,154.5,IBM,4202503
158.49,1.51496E+12,159.81,156.33,157.34,IBM,9441567
161.7,1.51505E+12,162.3237,159.37,159.65,IBM,7556249
162.49,1.51513E+12,162.9,161.101,162.44,IBM,5195764
163.47,1.51539E+12,163.905,161.701,162.66,IBM,5237523
163.83,1.51548E+12,164.53,163.06,163.9,IBM,4341810
164.18,1.51556E+12,164.33,162.5,162.91,IBM,4174105
164.2,1.51565E+12,164.94,163.3,164.8,IBM,3794453
163.14,1.51574E+12,164.74,163.03,164.02,IBM,5031886
163.85,1.51608E+12,165.29,163.35,165.1,IBM,7794195
168.65,1.51617E+12,169.1253,167.26,168.01,IBM,11710033
169.12,1.51626E+12,171.13,168.15,170,IBM,14259345
162.37,1.51634E+12,165.4,161.3,164.46,IBM,21172488
162.6,1.5166E+12,163.98,161.11,161.51,IBM,8480795
166.25,1.51669E+12,166.26,162.51,162.82,IBM,7466232
165.37,1.51677E+12,168.72,164.82,166.75,IBM,5645003
165.47,1.51686E+12,166.78,165.19,165.91,IBM,3302520
167.34,1.51695E+12,167.4142,165.79,166.12,IBM,3787913
166.8,1.51721E+12,168.39,166.01,167.45,IBM,3516995
163.62,1.51729E+12,166.77,163.155,166.21,IBM,4902341
163.7,1.51738E+12,164.99,162.761,163.75,IBM,4072830
162.4,1.51746E+12,164.13,161.9,163.19,IBM,4434242
159.03,1.51755E+12,162,158.8663,161.7,IBM,5251938
152.53,1.51781E+12,158.5,150,157.89,IBM,8746599
155.34,1.5179E+12,155.49,149.11,150.29,IBM,9867678
153.85,1.51798E+12,155.34,153.28,154.17,IBM,6149207
147.59,1.51807E+12,153.16,147.5,152.48,IBM,6779095
149.51,1.51816E+12,150.54,144.3955,148.6,IBM,7828290
151.4,1.51842E+12,152.4,150.3,150.9,IBM,5881377
150.75,1.5185E+12,151.179,149.64,150.9,IBM,4891010
154.76,1.51859E+12,155,150,150.19,IBM,5479033
156.01,1.51867E+12,156.86,153.7,155.5,IBM,5623581
156.18,1.51876E+12,157.7905,155.69,155.71,IBM,4282908
155.16,1.51911E+12,155.96,153.87,155.79,IBM,4489604
153.96,1.51919E+12,156.79,153.9,155.43,IBM,3728571
153.18,1.51928E+12,155.04,152.79,154.5,IBM,4024627
155.52,1.51937E+12,155.855,154.07,154.3,IBM,3256074
158.58,1.51962E+12,158.88,155.51,155.81,IBM,3610292
156.55,1.51971E+12,159.78,156.53,158.46,IBM,4237283
155.83,1.5198E+12,158.1399,155.8,157.5,IBM,3803512
153.81,1.51988E+12,156.9742,152.79,155.53,IBM,4039339
154.49,1.51997E+12,154.76,151.88,152.79,IBM,3261141
156.95,1.52023E+12,157.49,153.75,154.12,IBM,3670630
155.72,1.52032E+12,157.89,155.1568,157.28,IBM,3685736
158.32,1.5204E+12,158.83,154.73,155,IBM,4607677
156.21,1.52049E+12,159.57,155.07,159,IBM,6455612
159.31,1.52058E+12,159.5825,157.3,157.47,IBM,5022238
160.26,1.52083E+12,161.02,158.87,159.64,IBM,5063497
159.32,1.52092E+12,162.1122,158.81,160.09,IBM,4185590
158.12,1.521E+12,160.68,157.74,160.17,IBM,3631825
159.61,1.52109E+12,161.25,158.52,158.71,IBM,3870595
160.26,1.52118E+12,161.98,159.64,160.06,IBM,9262656
157.35,1.52144E+12,159.8899,156.45,159.71,IBM,5481983
156.2,1.52152E+12,157.93,155.29,157.52,IBM,4336738
156.69,1.52161E+12,158.2,155.92,156.57,IBM,3482184
152.09,1.52169E+12,155.2499,152,155,IBM,4746349
148.89,1.52178E+12,152.58,148.541,152.25,IBM,4440883
153.37,1.52204E+12,153.657,150.28,151.21,IBM,4103904
151.91,1.52213E+12,154.8697,151.16,153.95,IBM,3883745
152.52,1.52221E+12,153.86,151.89,152.07,IBM,3664826
153.43,1.5223E+12,153.89,151.08,153.07,IBM,3419959
150.07,1.52265E+12,153.38,148.43,153.34,IBM,5150435
149.85,1.52273E+12,151,148.3,150.8,IBM,4135696
154.12,1.52282E+12,154.47,147.45,147.89,IBM,4805261
154.03,1.5229E+12,154.92,153.34,154.44,IBM,3185388
150.57,1.52299E+12,153.95,149.54,153.46,IBM,3672919
152.69,1.52325E+12,154.66,151.7433,151.8,IBM,4413178
155.39,1.52334E+12,156.605,154.75,155.03,IBM,3955952
155.36,1.52342E+12,155.78,153.88,154.37,IBM,3306539
158.07,1.52351E+12,158.98,156.67,156.75,IBM,5639444
156.71,1.5236E+12,159.22,155.91,158.67,IBM,4057058
157.89,1.52385E+12,159.14,157.67,157.99,IBM,4186755
160.91,1.52394E+12,162,158.51,158.82,IBM,10207534
148.79,1.52403E+12,152.63,148.26,152.14,IBM,20381695
147.7,1.52411E+12,149.2072,146.62,149.19,IBM,8086056
144.9,1.5242E+12,147.97,144.51,147.9,IBM,8265643
145.86,1.52446E+12,145.96,144.33,145.03,IBM,5315625
145.56,1.52455E+12,147.3,144.53,146.51,IBM,4916476
145.94,1.52463E+12,146.4,144.111,145.79,IBM,7326379
146.72,1.52472E+12,147.36,146.2,146.6,IBM,4265812
146.48,1.52481E+12,147.25,145.66,146.84,IBM,3205482
144.96,1.52506E+12,147.38,144.96,146.86,IBM,4415533
145,1.52515E+12,145.02,143.47,144.65,IBM,4433393
142.45,1.52524E+12,144.82,142.07,144.46,IBM,5194917
141.99,1.52532E+12,142.23,139.9,142.13,IBM,5018592
143.91,1.52541E+12,144.35,140.28,141.1,IBM,4402170
143.22,1.52567E+12,144.32,142.6403,144,IBM,3657009
143,1.52576E+12,143.507,142.06,143,IBM,5369119
142.61,1.52584E+12,143.02,141.28,141.9,IBM,4195953
144.24,1.52593E+12,144.33,143.01,143.15,IBM,3726608
144.14,1.52601E+12,144.85,143.58,144.11,IBM,3073167
144.3,1.52627E+12,145.12,144.14,144.47,IBM,3216062
143.74,1.52636E+12,143.99,142.92,143.5,IBM,4089397
144.63,1.52645E+12,145.0275,143.27,143.7,IBM,3168659
144.5,1.52653E+12,145.19,143.77,144.5,IBM,3147659
144.08,1.52662E+12,144.94,143.99,144.47,IBM,2682243
145.49,1.52688E+12,146.04,144.68,144.95,IBM,2894698
145.09,1.52697E+12,146.204,145,145.52,IBM,2284020
144.67,1.52705E+12,144.7,143.48,144.35,IBM,3459747
144.07,1.52714E+12,144.48,142.95,144.39,IBM,3398701
143.64,1.52722E+12,144.57,143.46,143.9,IBM,4914294
141.22,1.52757E+12,142.89,140.21,142.53,IBM,4537638
142.62,1.52766E+12,143.1,141.82,141.9,IBM,5118530
141.31,1.52774E+12,142.81,141.05,142.81,IBM,6830256
141.95,1.52783E+12,142.84,141.62,142.43,IBM,3857530
143.04,1.52809E+12,143.17,142.18,142.3,IBM,3035257
143.7,1.52817E+12,144.08,143.04,143.05,IBM,2836017
144.71,1.52826E+12,144.72,143.54,144.34,IBM,3220139
145.36,1.52835E+12,146.7,144.93,145,IBM,4316484
146.14,1.52843E+12,146.43,144.37,145,IBM,5210468
146.58,1.52869E+12,147.41,146.14,146.62,IBM,3259986
146.87,1.52878E+12,147.52,146.62,147.1,IBM,2640515
146.35,1.52887E+12,147.47,146.2,146.79,IBM,2968180
145.2,1.52895E+12,146.98,145.09,146.65,IBM,3326343
145.39,1.52904E+12,145.47,143.7,144.9,IBM,9116048
144.48,1.5293E+12,144.52,143.14,144.18,IBM,4286406
143.9,1.52938E+12,144.22,142.95,143.12,IBM,3487015
142.63,1.52947E+12,144.52,142.41,144.22,IBM,3329917
141.25,1.52956E+12,143.14,140.83,142.59,IBM,3887650
141.28,1.52964E+12,141.81,140.78,141.64,IBM,6013678
138.79,1.5299E+12,140.4,138.28,140.4,IBM,8937085
139.08,1.52999E+12,139.8499,138.33,139.36,IBM,4139455
137.48,1.53008E+12,139.78,137.45,139.11,IBM,4101828
140.04,1.53016E+12,140.54,137.945,138.1,IBM,4523666
139.7,1.53025E+12,141.359,139.61,140.32,IBM,3753684
139.86,1.53051E+12,140.22,138.2,138.28,IBM,3405642
139.57,1.53059E+12,140.94,139.3678,140.65,IBM,1963232
141.43,1.53077E+12,141.43,139.93,140.48,IBM,3744730
142.48,1.53085E+12,142.94,141.17,141.53,IBM,2910426
144.39,1.53111E+12,144.72,142.47,142.59,IBM,3904652
144.71,1.5312E+12,145.59,144.255,144.51,IBM,3776991
144.94,1.53129E+12,146.19,144,144,IBM,3526565
146.45,1.53137E+12,146.83,145.74,145.85,IBM,3119505
145.9,1.53146E+12,146.9799,145.8,146.45,IBM,3067638
145.46,1.53172E+12,145.79,144.21,145.67,IBM,3468817
143.49,1.5318E+12,145,143.34,144.75,IBM,5096741
144.52,1.53189E+12,144.8,142.7351,143.51,IBM,6935288
149.24,1.53198E+12,150.54,147.25,147.85,IBM,14655804
146.35,1.53206E+12,148.86,146.26,148.58,IBM,6415972
145.7,1.53232E+12,146.7,145.015,146.35,IBM,3897892
146.38,1.53241E+12,147.04,145.92,146.7,IBM,3891625
146.62,1.53249E+12,146.65,145.5,146.01,IBM,3623182
146.71,1.53258E+12,149.27,146.63,147.43,IBM,4778022
145.15,1.53267E+12,147.14,144.66,146.89,IBM,3749642
145.49,1.53293E+12,146.24,144.69,144.8,IBM,3608283
144.93,1.53301E+12,145.8,144.159,145.74,IBM,5474478
143.5,1.5331E+12,145.19,143.34,144.76,IBM,3388386
142.96,1.53319E+12,143.36,142.33,142.86,IBM,3841447
147.7,1.53327E+12,147.92,143,143.24,IBM,8053567
146.03,1.53353E+12,147.2,145.57,146.95,IBM,3913743
147.01,1.53362E+12,147.64,146.35,146.65,IBM,3508758
146.89,1.5337E+12,147.43,146.24,147.33,IBM,3581746
144.77,1.53379E+12,145.94,144.73,145.53,IBM,3093504
144.48,1.53388E+12,145.07,143.88,144.5,IBM,3003158
142.71,1.53414E+12,144.3,142.53,144.15,IBM,2858842
143.36,1.53422E+12,143.82,142.93,143,IBM,2860041
143.91,1.53431E+12,144,142,142.55,IBM,4241496
145.34,1.5344E+12,145.68,144.37,144.37,IBM,5250878
146.06,1.53448E+12,146.39,144.69,144.79,IBM,2678820
146.51,1.53474E+12,147.16,146.15,146.37,IBM,2499654
145.97,1.53483E+12,147.12,145.89,147,IBM,3106876
145.24,1.53491E+12,146.16,145.19,146.01,IBM,2388961
145.37,1.535E+12,145.52,144.75,145.04,IBM,2220603
146.04,1.53509E+12,146.0869,144.87,145.46,IBM,2776813
146.69,1.53535E+12,147.62,146.52,146.94,IBM,3491565
146.59,1.53543E+12,146.99,146.19,146.95,IBM,2455328
147.54,1.53552E+12,147.93,146.6,146.87,IBM,3153845
145.93,1.53561E+12,147.3,145.25,147.03,IBM,3340369
146.48,1.53569E+12,146.78,145.5401,145.72,IBM,3488476
145.68,1.53604E+12,146.19,144.81,145.98,IBM,3326153
146.66,1.53612E+12,146.75,145.05,145.19,IBM,3126540
146.39,1.53621E+12,147.66,145.54,146.88,IBM,4248831
145.45,1.5363E+12,146.5031,145.12,145.94,IBM,4693127
145.65,1.53656E+12,147.3,145.56,146.6,IBM,3618292
146.49,1.53664E+12,146.99,145.25,146,IBM,3374774
146.57,1.53673E+12,147.98,146.03,146.37,IBM,4506679
148.95,1.53681E+12,149,147.1179,147.35,IBM,5346540
148.33,1.5369E+12,149.3,147.78,148.85,IBM,3452144
147.94,1.53716E+12,149.07,147.77,148.44,IBM,3551882
148.56,1.53725E+12,148.985,147.47,147.76,IBM,3629596
149.06,1.53733E+12,149.9599,148.23,148.63,IBM,4246382
151.15,1.53742E+12,151.38,149.44,149.58,IBM,5952223
151.35,1.53751E+12,152.6,150.74,151.48,IBM,19947878
150.03,1.53777E+12,151.2,149.46,151.1,IBM,4264984
148.91,1.53785E+12,150.41,148.36,149.91,IBM,4397457
151.61,1.53794E+12,153.35,151.34,152.4,IBM,7401862
151.5,1.53802E+12,152.3888,151.16,152.01,IBM,3477643
151.21,1.53811E+12,151.625,150.79,151.16,IBM,3305798
153,1.53837E+12,153.42,151.71,151.71,IBM,3757419
153.75,1.53846E+12,153.84,152.5,152.99,IBM,3030125
153.22,1.53854E+12,154.36,152.8,154,IBM,3315298
151.31,1.53863E+12,152.8,150.36,151.69,IBM,4238143
149.03,1.53872E+12,151.79,147.87,150.9,IBM,4602252
148.39,1.53897E+12,149.07,147.18,148.5,IBM,3239347
147.24,1.53906E+12,148.36,146.93,148.08,IBM,3642496
142.69,1.53915E+12,147.69,142.5,147.5,IBM,5547697
139.02,1.53923E+12,144.19,138.78,142.62,IBM,8710491
140.85,1.53932E+12,141.54,139.08,141.12,IBM,6563403
141.13,1.53958E+12,142.26,140.14,140.38,IBM,4965533
145.12,1.53967E+12,145.45,141.58,142.93,IBM,8695489
134.05,1.53975E+12,137.15,133.4193,135.89,IBM,19463962
130.55,1.53984E+12,133.4,130.04,132.73,IBM,10011678
129.1,1.53993E+12,131.89,127.96,130.65,IBM,7791636
130.02,1.54018E+12,130.4379,128.4,129.58,IBM,5719518
131.21,1.54027E+12,131.9,128.41,129.02,IBM,6463580
127.21,1.54036E+12,131.69,127,131.17,IBM,5710320
126.45,1.54044E+12,127.79,125.14,127.25,IBM,10304327
124.79,1.54053E+12,125.78,123.71,125.21,IBM,8767029
119.64,1.54079E+12,123.95,118.3,119.34,IBM,20450448
115.4,1.54088E+12,121.5,115.15,120.48,IBM,21458594
115.43,1.54096E+12,116.5,114.09,116.49,IBM,21644978
116.83,1.54105E+12,117,115.11,115.5,IBM,13626730
115.67,1.54113E+12,117.75,114.5384,117.51,IBM,10589509
120.06,1.5414E+12,120.77,116,116.1,IBM,9144598
123.12,1.54148E+12,123.81,120.31,120.7,IBM,9597392
124.84,1.54157E+12,125.06,122.33,123.79,IBM,12382666
123.38,1.54166E+12,124.404,122.63,122.66,IBM,10396439
123.54,1.54174E+12,124.57,121.96,123.61,IBM,6961902
120.9,1.542E+12,123.57,120.65,123.5,IBM,5379113
120.84,1.54209E+12,122.2505,119.9,121.19,IBM,4084385
120.2,1.54218E+12,121.93,119.77,121.11,IBM,4762275
121.44,1.54226E+12,121.44,119.51,119.66,IBM,5207973
121.57,1.54235E+12,121.85,120.5405,120.89,IBM,4076315
120.31,1.54261E+12,122.18,119.77,121.63,IBM,4131238
117.2,1.54269E+12,119.49,116.6955,118.49,IBM,6233777
118.57,1.54278E+12,119.51,117.39,117.61,IBM,5335842
117.19,1.54295E+12,118.3382,116.91,118.09,IBM,2334730
119.56,1.54321E+12,120.25,118.06,118.37,IBM,5011130
120.03,1.5433E+12,120.04,118.37,118.38,IBM,4903771
123,1.54338E+12,123.09,120.22,121.01,IBM,5104520
121.48,1.54347E+12,123.1208,121.4,122.44,IBM,5200113
124.27,1.54356E+12,124.69,121.48,121.66,IBM,7251590
125.31,1.54382E+12,126.59,124.36,125.67,IBM,5843112
121.6,1.5439E+12,124.92,121.33,124.49,IBM,6000697
123.91,1.54408E+12,123.91,119.301,119.72,IBM,6938049
119.34,1.54416E+12,124.05,118.87,123.9,IBM,7019616
121.13,1.54442E+12,121.6822,118.52,119.74,IBM,6549506
120.89,1.54451E+12,123.81,120,123.25,IBM,5043081
121.16,1.54459E+12,122.88,121,122.51,IBM,3560790
120.73,1.54468E+12,121.79,120.17,121.26,IBM,3993597
119.9,1.54477E+12,121.11,119.44,119.5,IBM,4554204
116.1,1.54503E+12,119.78,115.07,119.07,IBM,7374476
116.65,1.54511E+12,118.23,116.02,116.9,IBM,6290186
116.43,1.5452E+12,120.27,115.97,117.15,IBM,6979823
113.02,1.54529E+12,116.45,111.7,115.7,IBM,8454350
110.94,1.54537E+12,115.28,110.44,112.5,IBM,10386453
107.57,1.54563E+12,111,107.5,109.9,IBM,3821376
111.39,1.5458E+12,111.39,105.94,108,IBM,6645794
113.78,1.54589E+12,113.78,109.4699,109.99,IBM,6045590
113.03,1.54598E+12,114.8,112.5,114.22,IBM,5117533
113.67,1.54624E+12,114.35,112.4201,113.33,IBM,4982755
115.21,1.54641E+12,115.98,111.69,112.01,IBM,4239924
112.91,1.5465E+12,114.88,112.69,114.53,IBM,4346659
117.32,1.54658E+12,117.49,114.44,114.91,IBM,4477755
118.15,1.54684E+12,118.83,116.67,117.5,IBM,3751204
119.83,1.54693E+12,120.57,118.98,119.66,IBM,4763636
120.69,1.54701E+12,121.4,119.87,120.91,IBM,3633663
121.79,1.5471E+12,121.86,119.95,120.08,IBM,3909971
121.46,1.54719E+12,121.615,120.2,121.58,IBM,3722370
120.39,1.54745E+12,120.6548,119.7607,120.51,IBM,5228909
121.73,1.54753E+12,121.93,120.82,120.96,IBM,3507719
121.62,1.54762E+12,122,120.83,121.58,IBM,3841100
122.19,1.5477E+12,122.4085,120.55,120.56,IBM,5029871
123.82,1.54779E+12,124.7175,122.71,123.27,IBM,6008509
122.52,1.54814E+12,123.8,121.54,123.3,IBM,10052384
132.89,1.54822E+12,135,130.31,131.37,IBM,22063666
132.53,1.54831E+12,133.2054,131.43,132.63,IBM,6322928
133.97,1.5484E+12,134.44,132.43,132.87,IBM,5708500
134.27,1.54866E+12,134.805,132.58,133.1,IBM,5357736
134.33,1.54874E+12,135.4149,133.6,134.29,IBM,5037129
134.38,1.54883E+12,135.03,133.25,134,IBM,4500919
134.42,1.54891E+12,134.716,133.74,134.45,IBM,4884031
134.1,1.549E+12,135.2,133.35,134.97,IBM,3806047
135.19,1.54926E+12,135.2,132.99,134.02,IBM,3966597
135.55,1.54935E+12,135.82,134.92,135.28,IBM,5398907
136.32,1.54943E+12,136.65,135.17,135.22,IBM,4879670
133.19,1.54952E+12,134.47,132.12,133.55,IBM,4379439
133.71,1.54961E+12,133.71,132.19,132.34,IBM,3250074
133.99,1.54986E+12,135.15,133.91,134.29,IBM,3095069
136.05,1.54995E+12,136.2,134.86,135.15,IBM,3317161
137.52,1.55004E+12,137.92,136.41,136.92,IBM,4253042
136.48,1.55012E+12,137.6019,136.21,137.17,IBM,2789839
138.03,1.55021E+12,138.185,137.385,137.58,IBM,3844062
138.7,1.55056E+12,138.7,137.36,137.81,IBM,3385675
138,1.55064E+12,139.24,137.2203,138.76,IBM,3801979
137.84,1.55073E+12,138.35,137.35,137.82,IBM,2937467
139.25,1.55082E+12,139.38,138.43,138.73,IBM,3113698
139.46,1.55107E+12,140.47,139.32,140,IBM,3194161
139.72,1.55116E+12,140.49,139.47,139.67,IBM,3060381
139.17,1.55125E+12,139.57,138.4007,139.25,IBM,2530968
138.13,1.55133E+12,139.055,137.72,138.77,IBM,3457788
139.2,1.55142E+12,140.04,138.64,139.31,IBM,3030044
138.43,1.55168E+12,140.08,137.17,139.99,IBM,3407217
137.88,1.55177E+12,138.74,137.555,138.37,IBM,4250650
136.98,1.55185E+12,138.3892,136.72,138.12,IBM,2768256
135.36,1.55194E+12,136.89,134.6343,136.61,IBM,4358802
135.09,1.55202E+12,135.24,133.58,134.21,IBM,3773722
137.71,1.55228E+12,137.73,135.84,136.03,IBM,3939517
138.28,1.55237E+12,139.695,137.86,138.52,IBM,3954653
138.56,1.55245E+12,139.325,137.85,138.05,IBM,3173179
138.79,1.55254E+12,138.94,138.06,138.51,IBM,2738790
139.43,1.55263E+12,140.33,139.23,139.37,IBM,7153687
140.21,1.55289E+12,140.365,138.72,139.83,IBM,3268510
140.49,1.55297E+12,141.7024,140.002,140.96,IBM,3482336
139.6,1.55306E+12,140.7,138.98,140.53,IBM,3649455
141.44,1.55314E+12,142.12,138.88,139.1,IBM,3605420
139.45,1.55323E+12,141.44,138.9,140.97,IBM,3877516
139.18,1.55349E+12,139.91,138.35,139.06,IBM,2839766
140.22,1.55358E+12,141.02,139.42,139.93,IBM,2553708
139.24,1.55366E+12,140.49,138.4,140.41,IBM,3098233
139.92,1.55375E+12,140.44,139.1,139.91,IBM,2663884
141.1,1.55384E+12,141.22,140.15,140.5,IBM,3101454
143.3,1.55409E+12,143.41,141.51,141.51,IBM,3984250
143,1.55418E+12,143.95,142.6,143.35,IBM,2404920
143.63,1.55427E+12,144.22,143.01,143.65,IBM,2681645
142.78,1.55435E+12,144.14,142.54,143.62,IBM,2771462
143.28,1.55444E+12,143.5,142.46,143.29,IBM,2731985
143.39,1.5547E+12,143.42,142.87,143.02,IBM,2118228
142.11,1.55479E+12,142.95,141.84,142.66,IBM,3038460
143.02,1.55487E+12,143.495,141.98,142.2,IBM,2678310
143.78,1.55496E+12,144.11,143.03,143.8,IBM,2941985
144.35,1.55505E+12,144.44,143.7,144.26,IBM,2898899
143.9,1.5553E+12,144.4597,143.27,144.4,IBM,3603158
145.14,1.55539E+12,145.39,144.02,144.4,IBM,6301671
139.11,1.55548E+12,141.98,136.26,137.37,IBM,12525693
140.33,1.55556E+12,140.49,138.7,139,IBM,4960015
138.89,1.55591E+12,140.56,138.48,139.42,IBM,4494333
140.44,1.556E+12,140.92,138.9399,139.15,IBM,4462240
139.95,1.55608E+12,141.31,139.78,140.6,IBM,2774867
138.63,1.55617E+12,139.7482,137.71,139.7,IBM,2910113
139.44,1.55625E+12,139.89,138.81,139.34,IBM,2319834
139.05,1.55651E+12,139.63,138.81,139.15,IBM,2958333
140.27,1.5566E+12,140.44,138.68,139.11,IBM,4638828
140.56,1.55669E+12,141.81,140.17,140.55,IBM,3053683
139.59,1.55677E+12,141.28,139.41,140.5,IBM,3541352
140.25,1.55686E+12,141,139.63,139.7,IBM,2580034
140.38,1.55712E+12,140.69,137.9,138.3,IBM,2793655
137.64,1.55721E+12,139.51,136.19,139.15,IBM,4726771
138,1.55729E+12,138.7,137.13,137.77,IBM,3818909
135.34,1.55738E+12,135.5848,133.03,134.89,IBM,4192942
135.32,1.55746E+12,135.75,132.42,134.88,IBM,3977686
131.42,1.55772E+12,133.57,130.96,133.28,IBM,4958021
133.31,1.55781E+12,134.32,131.68,131.82,IBM,3280374
134.4,1.5579E+12,134.59,132.37,132.59,IBM,2551009
